Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,Nature,Reporting Type,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.5,1.5.1,VC_DSR_AFFCT,Number of people affected by disaster (number),288,Ghana,2011,13.21553,2011,,,,,United Nations Office for Disaster Risk Reduction (2020),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).,NA,G,NUMBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.5,1.5.1,VC_DSR_AFFCT,Number of people affected by disaster (number),288,Ghana,2012,6132.68471,2012,,,,,United Nations Office for Disaster Risk Reduction (2020),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).,NA,G,NUMBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.5,1.5.1,VC_DSR_AFFCT,Number of people affected by disaster (number),288,Ghana,2013,8.81035,2013,,,,,United Nations Office for Disaster Risk Reduction (2020),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).,NA,G,NUMBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.5,1.5.1,VC_DSR_AFFCT,Number of people affected by disaster (number),288,Ghana,2014,145.8,2014,,,,,United Nations Office for Disaster Risk Reduction (2020),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).,NA,G,NUMBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.5,1.5.1,VC_DSR_AFFCT,Number of people affected by disaster (number),288,Ghana,2015,155.27947,2015,,,,,United Nations Office for Disaster Risk Reduction (2020),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).,NA,G,NUMBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.5,1.5.1,VC_DSR_AFFCT,Number of people affected by disaster (number),288,Ghana,2016,221.06605,2016,,,,,United Nations Office for Disaster Risk Reduction (2020),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).,NA,G,NUMBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.5,1.5.1,VC_DSR_AFFCT,Number of people affected by disaster (number),288,Ghana,2017,79691.4675,2017,,,,,United Nations Office for Disaster Risk Reduction (2020),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).,NA,G,NUMBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.5,1.5.1,VC_DSR_AFFCT,Number of people affected by disaster (number),288,Ghana,2018,4506.46884,2018,,,,,United Nations Office for Disaster Risk Reduction (2020),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).,NA,G,NUMBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.5,1.5.1,VC_DSR_AFFCT,Number of people affected by disaster (number),308,Grenada,2005,24472,2005,,,,,United Nations Office for Disaster Risk Reduction (2020),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).,NA,G,NUMBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.5,1.5.1,VC_DSR_AFFCT,Number of people affected by disaster (number),308,Grenada,2009,1,2009,,,,,United Nations Office for Disaster Risk Reduction (2020),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).,NA,G,NUMBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.5,1.5.1,VC_DSR_AFFCT,Number of people affected by disaster (number),308,Grenada,2011,77,2011,,,,,United Nations Office for Disaster Risk Reduction (2020),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).,NA,G,NUMBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.5,1.5.1,VC_DSR_AFFCT,Number of people affected by disaster (number),320,Guatemala,2005,316963.96669,2005,,,,,United Nations Office for Disaster Risk Reduction (2020),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).,NA,G,NUMBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.5,1.5.1,VC_DSR_AFFCT,Number of people affected by disaster (number),320,Guatemala,2006,8938.47728,2006,,,,,United Nations Office for Disaster Risk Reduction (2020),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).,NA,G,NUMBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.5,1.5.1,VC_DSR_AFFCT,Number of people affected by disaster (number),320,Guatemala,2007,22159.37973,2007,,,,,United Nations Office for Disaster Risk Reduction (2020),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).,NA,G,NUMBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.5,1.5.1,VC_DSR_AFFCT,Number of people affected by disaster (number),320,Guatemala,2008,19248,2008,,,,,United Nations Office for Disaster Risk Reduction (2020),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).,NA,G,NUMBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.5,1.5.1,VC_DSR_AFFCT,Number of people affected by disaster (number),320,Guatemala,2009,1532,2009,,,,,United Nations Office for Disaster Risk Reduction (2020),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).,NA,G,NUMBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.5,1.5.1,VC_DSR_AFFCT,Number of people affected by disaster (number),320,Guatemala,2010,27531,2010,,,,,United Nations Office for Disaster Risk Reduction (2020),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).,NA,G,NUMBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.5,1.5.1,VC_DSR_AFFCT,Number of people affected by disaster (number),320,Guatemala,2011,8481,2011,,,,,United Nations Office for Disaster Risk Reduction (2020),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).,NA,G,NUMBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.5,1.5.1,VC_DSR_AFFCT,Number of people affected by disaster (number),320,Guatemala,2012,18069,2012,,,,,United Nations Office for Disaster Risk Reduction (2020),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).,NA,G,NUMBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
